Compound	Level	Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration	LOD	SN_bi	Mean	Upper	Lower
Tryptophan	0	Blasche-S3_P3-F9.d	Blasche-S3_P3-F9	11/7/23 19:40	P3-F9	Sample	0.2	0.049	58147	1.281	305.22	5.4975	54	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G7.d	Blasche-S3_P3-G7	11/7/23 19:44	P3-G7	Sample	0.2	0.049	60212	1.281	248.89	5.6933	55	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A3.d	Blasche-S3_P3-A3	11/7/23 19:48	P3-A3	Sample	0.2	0.049	65120	1.281	206.11	6.1584	56	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E11.d	Blasche-S3_P3-E11	11/7/23 19:52	P3-E11	Sample	0.2	0.049	60723	1.281	4525.41	5.7416	57	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0.05	84762	1.281	7176.07	8.0203	58	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.049	57967	1.281	226.61	5.4805	59	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G9.d	Blasche-S3_P3-G9	11/7/23 20:04	P3-G9	Sample	0.2	0.049	60939	1.281	749.53	5.7622	60	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.05	59049	1.281	378.81	5.583	61	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.049	64481	1.281	28743.31	6.0979	62	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G6.d	Blasche-S3_P3-G6	11/7/23 20:16	P3-G6	Sample	0.2	0.049	62832	1.281	293.08	5.9416	63	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A9.d	Blasche-S3_P3-A9	11/7/23 20:20	P3-A9	Sample	0.2	0.049	64188	1.281	665.77	6.0701	64	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0.051	87856	1.281	1048.47	8.3135	66	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D1.d	Blasche-S3_P3-D1	11/7/23 20:44	P3-D1	Sample	0.2	0.05	62751	1.287	54370.89	5.9339	70	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F7.d	Blasche-S3_P3-F7	11/7/23 20:48	P3-F7	Sample	0.2	0.05	60987	1.281	673.87	5.7667	71	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D3.d	Blasche-S3_P3-D3	11/7/23 21:40	P3-D3	Sample	0.2	0.05	57754	1.281	178.87	5.4603	84	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G4.d	Blasche-S3_P3-G4	11/7/23 21:44	P3-G4	Sample	0.2	0.05	67363	1.281	300.41	6.3711	85	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H6.d	Blasche-S3_P3-H6	11/7/23 21:48	P3-H6	Sample	0.2	0.049	64531	1.281	1390.5	6.1027	86	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C10.d	Blasche-S3_P3-C10	11/7/23 21:52	P3-C10	Sample	0.2	0.05	63178	1.281	4317.09	5.9744	87	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B11.d	Blasche-S3_P3-B11	11/7/23 21:55	P3-B11	Sample	0.2	0.05	58926	1.281	15248.57	5.5714	88	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.05	65644	1.281	164.1	6.2081	89	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.051	85765	1.281	22129.1	8.1154	90	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	4	std4_17.d	std4_17	11/8/23 0:58	P1-A5	Cal	1	0.059	1516	1.266	472.04	0.1297	133	0.16	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	5	std5_5.d	std5_5	11/7/23 18:29	P1-A4	Cal	1	0.054	6824	1.271	80.57	0.6328	36	0.8	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	5	std5_13.d	std5_13	11/7/23 22:47	P1-A4	Cal	1	0.056	7115	1.271	1098.14	0.6604	100	0.8	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	6	std6_1.d	std6_1	11/7/23 16:17	P1-A3	Cal	1	0.049	37311	1.266	10934.12	3.5225	4	4	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	6	std6_17.d	std6_17	11/8/23 0:55	P1-A3	Cal	1	0.053	36829	1.271	7393.93	3.4768	132	4	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0.051	85381	1.281	4386.98	8.0789	83	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	7	std7_13.d	std7_13	11/7/23 22:43	P1-A2	Cal	1	0.053	218283	1.266	5001.42	20.6762	99	20	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	7	std7_5.d	std7_5	11/7/23 18:25	P1-A2	Cal	1	0.052	223937	1.266	111644.16	21.2122	35	20	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	8	std8_9.d	std8_9	11/7/23 20:32	P1-A1	Cal	1	0.056	844911	1.266	223358.81	80.0721	67	100	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	8	std8_1.d	std8_1	11/7/23 16:14	P1-A1	Cal	1	0.055	822489	1.266	46068.86	77.9469	3	100	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	8	std8_17.d	std8_17	11/8/23 0:51	P1-A1	Cal	1	0.058	828426	1.266	99187.29	78.5095	131	100	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D6.d	Blasche-S3_P3-D6	11/7/23 22:11	P3-D6	Sample	0.2	0.05	59399	1.281	167.26	5.6162	92	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D4.d	Blasche-S3_P3-D4	11/7/23 22:15	P3-D4	Sample	0.2	0.05	59835	1.281	287.14	5.6575	93	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D8.d	Blasche-S3_P3-D8	11/7/23 22:19	P3-D8	Sample	0.2	0.05	59917	1.281	217.2	5.6653	94	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.051	79854	1.281	939.18	7.5551	91	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H4.d	Blasche-S3_P3-H4	11/7/23 22:27	P3-H4	Sample	0.2	0.05	60968	1.281	131.65	5.7649	96	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0.051	87766	1.281	5646.69	8.305	98	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B12.d	Blasche-S3_P3-B12	11/7/23 22:55	P3-B12	Sample	0.2	0.05	64507	1.287	11167.84	6.1004	102	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	6	std6_9.d	std6_9	11/7/23 20:36	P1-A3	Cal	1	0.052	37552	1.266	5039.49	3.5454	68	4	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B2.d	Blasche-S3_P3-B2	11/7/23 22:23	P3-B2	Sample	0.2	0.05	65296	1.281	4905.69	6.1752	95	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B3.d	Blasche-S3_P3-B3	11/7/23 22:59	P3-B3	Sample	0.2	0.05	55874	1.281	828.96	5.2821	103	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tyrosine	0	Blasche-S3_P3-H9.d	Blasche-S3_P3-H9	11/8/23 0:27	P3-H9	Sample	0.2	0.041	7872	1.597	62.64	2.2281	125	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G3.d	Blasche-S3_P3-G3	11/8/23 0:30	P3-G3	Sample	0.2	0.042	7056	1.597	51.87	2.0012	126	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E4.d	Blasche-S3_P3-E4	11/8/23 0:23	P3-E4	Sample	0.2	0.041	4603	1.597	110.46	1.3162	124	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.039	4639	1.597	332.59	1.3264	17	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.04	5457	1.597	219.03	1.5554	18	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0.039	12341	1.597	1116.51	3.4631	19	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C2.d	Blasche-S3_P3-C2	11/8/23 0:19	P3-C2	Sample	0.2	0.042	5440	1.597	278.23	1.5508	123	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A12.d	Blasche-S3_P3-A12	11/8/23 0:38	P3-A12	Sample	0.2	0.04	4198	1.597	32.26	1.2026	128	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H3.d	Blasche-S3_P3-H3	11/7/23 18:49	P3-H3	Sample	0.2	0.04	6885	1.597	8	1.9538	41	1000	0.32	No	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.04	4646	1.597	18.83	1.3282	42	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E2.d	Blasche-S3_P3-E2	11/8/23 0:34	P3-E2	Sample	0.2	0.04	4623	1.597	450.09	1.3219	127	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C4.d	Blasche-S3_P3-C4	11/8/23 0:03	P3-C4	Sample	0.2	0.04	5789	1.597	79.51	1.6481	119	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F8.d	Blasche-S3_P3-F8	11/8/23 0:07	P3-F8	Sample	0.2	0.04	4573	1.597	53.77	1.3078	120	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A11.d	Blasche-S3_P3-A11	11/8/23 0:11	P3-A11	Sample	0.2	0.043	4368	1.597	252.13	1.2503	121	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0.041	11982	1.597	120.95	3.364	122	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E3.d	Blasche-S3_P3-E3	11/7/23 17:57	P3-E3	Sample	0.2	0.04	4372	1.597	177.48	1.2516	29	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G8.d	Blasche-S3_P3-G8	11/7/23 18:01	P3-G8	Sample	0.2	0.039	6133	1.597	1023.66	1.7443	30	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F4.d	Blasche-S3_P3-F4	11/7/23 18:05	P3-F4	Sample	0.2	0.04	4564	1.597	366.9	1.3054	31	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H1.d	Blasche-S3_P3-H1	11/7/23 18:09	P3-H1	Sample	0.2	0.038	6412	1.597	76.54	1.8221	32	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.04	5537	1.597	313.38	1.5779	20	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.04	4494	1.597	484.19	1.2857	21	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.039	4780	1.597	102.59	1.366	22	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.039	3768	1.597	22.69	1.0818	23	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.04	6873	1.597	114.45	1.9503	24	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.04	7032	1.597	981.93	1.9947	25	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.04	12205	1.597	171.99	3.4256	26	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G1.d	Blasche-S3_P3-G1	11/7/23 17:49	P3-G1	Sample	0.2	0.039	6367	1.597	700.05	1.8094	27	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G11.d	Blasche-S3_P3-G11	11/7/23 17:53	P3-G11	Sample	0.2	0.04	6388	1.597	808.38	1.8154	28	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E6.d	Blasche-S3_P3-E6	11/7/23 19:13	P3-E6	Sample	0.2	0.04	4293	1.597	270.73	1.2293	47	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G12.d	Blasche-S3_P3-G12	11/7/23 19:16	P3-G12	Sample	0.2	0.04	6451	1.597	250.98	1.8329	48	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.04	3880	1.597	227.04	1.1133	49	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.04	3944	1.597	353.75	1.1311	50	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0.04	12529	1.597	161.31	3.5147	34	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A10.d	Blasche-S3_P3-A10	11/7/23 18:37	P3-A10	Sample	0.2	0.039	4235	1.597	27.9	1.2131	38	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D5.d	Blasche-S3_P3-D5	11/7/23 18:41	P3-D5	Sample	0.2	0.038	5069	1.597	385.17	1.447	39	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A6.d	Blasche-S3_P3-A6	11/7/23 18:45	P3-A6	Sample	0.2	0.039	4051	1.597	124.98	1.1614	40	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G4.d	Blasche-S3_P3-G4	11/7/23 21:44	P3-G4	Sample	0.2	0.04	7058	1.597	97.1	2.002	85	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.04	7076	1.597	540.32	2.0068	43	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.04	11843	1.597	74.29	3.326	44	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.041	3968	1.597	25.66	1.138	45	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.039	5346	1.597	630.66	1.5245	46	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.04	4082	1.597	44.35	1.17	59	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G9.d	Blasche-S3_P3-G9	11/7/23 20:04	P3-G9	Sample	0.2	0.038	6210	1.597	78.28	1.7657	60	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.039	4964	1.597	217.93	1.4176	61	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.039	6581	1.597	37.35	1.8692	62	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G6.d	Blasche-S3_P3-G6	11/7/23 20:16	P3-G6	Sample	0.2	0.039	6056	1.597	26.35	1.7227	63	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A9.d	Blasche-S3_P3-A9	11/7/23 20:20	P3-A9	Sample	0.2	0.039	4309	1.597	384.39	1.2338	64	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0.04	12361	1.597	82.95	3.4686	66	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D1.d	Blasche-S3_P3-D1	11/7/23 20:44	P3-D1	Sample	0.2	0.04	5454	1.597	140.31	1.5545	70	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F7.d	Blasche-S3_P3-F7	11/7/23 20:48	P3-F7	Sample	0.2	0.04	4679	1.597	433.3	1.3377	71	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F3.d	Blasche-S3_P3-F3	11/7/23 20:52	P3-F3	Sample	0.2	0.04	4638	1.597	42.75	1.3261	72	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D11.d	Blasche-S3_P3-D11	11/7/23 20:56	P3-D11	Sample	0.2	0.04	5314	1.597	143.73	1.5155	73	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H2.d	Blasche-S3_P3-H2	11/7/23 21:00	P3-H2	Sample	0.2	0.041	6640	1.597	338.18	1.8856	74	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-A8.d	Blasche-S3_P3-A8	11/7/23 21:04	P3-A8	Sample	0.2	0.041	4212	1.597	141.63	1.2066	75	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0.04	11991	1.597	124.66	3.3667	76	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G10.d	Blasche-S3_P3-G10	11/7/23 21:12	P3-G10	Sample	0.2	0.041	6399	1.597	525.41	1.8183	77	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B10.d	Blasche-S3_P3-B10	11/7/23 21:16	P3-B10	Sample	0.2	0.041	4153	1.597	178.23	1.1901	78	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F2.d	Blasche-S3_P3-F2	11/7/23 21:20	P3-F2	Sample	0.2	0.04	4601	1.597	528.48	1.3158	79	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D2.d	Blasche-S3_P3-D2	11/7/23 21:24	P3-D2	Sample	0.2	0.04	4978	1.597	414.55	1.4214	80	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B8.d	Blasche-S3_P3-B8	11/7/23 21:28	P3-B8	Sample	0.2	0.041	3953	1.597	320.6	1.1336	81	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C9.d	Blasche-S3_P3-C9	11/7/23 21:32	P3-C9	Sample	0.2	0.041	5677	1.597	231.55	1.617	82	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0.041	12122	1.597	2778.96	3.4026	83	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D3.d	Blasche-S3_P3-D3	11/7/23 21:40	P3-D3	Sample	0.2	0.039	5134	1.597	536.59	1.4651	84	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0.042	12166	1.597	987.9	3.415	130	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H6.d	Blasche-S3_P3-H6	11/7/23 21:48	P3-H6	Sample	0.2	0.04	6743	1.597	1343.45	1.9143	86	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C10.d	Blasche-S3_P3-C10	11/7/23 21:52	P3-C10	Sample	0.2	0.041	5839	1.597	362.61	1.6622	87	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B11.d	Blasche-S3_P3-B11	11/7/23 21:55	P3-B11	Sample	0.2	0.04	4108	1.597	211.44	1.1773	88	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.04	7241	1.597	144.74	2.0529	89	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.041	12508	1.597	105.63	3.5089	90	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.041	5731	1.597	122.32	1.632	91	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D6.d	Blasche-S3_P3-D6	11/7/23 22:11	P3-D6	Sample	0.2	0.041	5599	1.597	555.48	1.5952	92	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D4.d	Blasche-S3_P3-D4	11/7/23 22:15	P3-D4	Sample	0.2	0.042	5445	1.597	183.76	1.552	93	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-D8.d	Blasche-S3_P3-D8	11/7/23 22:19	P3-D8	Sample	0.2	0.04	5331	1.597	61.72	1.5202	94	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0.041	12122	1.597	110.56	3.4029	51	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-E5.d	Blasche-S3_P3-E5	11/7/23 19:32	P3-E5	Sample	0.2	0.04	4276	1.597	526.26	1.2246	52	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-C8.d	Blasche-S3_P3-C8	11/7/23 19:36	P3-C8	Sample	0.2	0.041	5191	1.597	49.75	1.4812	53	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-F9.d	Blasche-S3_P3-F9	11/7/23 19:40	P3-F9	Sample	0.2	0.04	4394	1.597	424.7	1.2576	54	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
Tyrosine	0	Blasche-S3_P3-G7.d	Blasche-S3_P3-G7	11/7/23 19:44	P3-G7	Sample	0.2	0.04	6269	1.597	78.82	1.7822	55	1000	0.32	Yes	1.59604511278195	1.67584736842105	1.51624285714286
